0	1	2	3	4	5	6	7	8	9	word
1.2715702	-0.5747318	0.93257886	1.3123648	-0.4350372	0.7805337	1.1249104	0.69237196	-0.25676548	-0.12688127	сделать
0.6293071	-0.15643585	0.22907463	0.026424816	-0.55780464	-0.2010345	0.7734662	0.8964006	0.58891875	0.5486574	актуальный
0.1394498	0.43387586	-1.8408787	0.3654135	-1.6380005	0.15553409	-0.89196014	-0.13516137	0.37361088	1.6086904	весна
0.8123305	0.82486457	1.5100704	0.9949046	-0.8745184	-2.203476	-1.9807475	-0.5665065	-1.7416912	1.9221462	либо
-0.0012142343	0.1295517	-0.10909428	-0.52797395	-0.096234456	-0.92116565	-0.19504578	-0.04060258	0.59027946	-0.7307397	сильный
-0.10541088	-0.20371665	1.3672963	-0.68441856	-0.40828526	0.18870291	0.37698394	0.5946696	-0.45465744	0.5708083	осадки
0.7051874	1.0915331	-1.4685276	0.06677079	0.98410755	-1.6756458	-0.27463531	-0.046051532	0.1366071	-0.3976873	компания
0.049121596	0.10725596	2.0082414	0.25337848	0.25308833	0.21739939	0.14094277	1.8166322	1.9353278	-2.1750493	сообщить
-1.9831097	-1.0153692	-1.1477034	1.0419099	0.32346538	0.23715685	-0.9103275	1.381853	0.118899554	1.1093385	помощь
-0.88216794	-0.6452396	-0.7429197	-0.38845688	1.5967392	0.5673661	-0.39183038	-0.038289815	0.5015063	-0.85382503	уборочный
-0.22654869	-0.6771734	0.9933927	-1.272292	-0.30746618	-1.2827157	0.7486064	1.292092	-1.0632982	-0.7664906	машинка
0.5959555	-0.7553612	-1.0292158	0.32472938	-0.8104964	0.9194693	0.6328078	-0.8145555	-0.41434518	-0.9635561	также
-1.1960268	-0.39870375	0.7309018	-1.7574503	1.1894592	-0.77384174	0.44277647	0.79915786	-1.75704	-0.6457834	избавиться
-0.9305053	-0.048171367	1.485511	-0.6761532	-0.015390971	-0.09414924	0.81968254	-1.4078003	-0.7619212	0.99085706	ответить
0.94687736	-0.11831965	0.58135176	0.6256918	0.33621252	0.1782975	0.3607071	-0.4892304	-0.25269377	1.8142354	снова
1.9934573	0.3271389	-0.401222	0.67954457	0.41844934	0.050710317	-1.3477652	-0.35331792	-0.5474641	1.2614163	основательный
0.049101446	1.4058714	0.2176341	-0.00043855628	0.022687119	1.4985417	1.5843908	0.93682563	0.6550783	-0.7639361	решение
-0.6039733	-1.4350146	-1.4419631	0.21269937	0.5510908	-0.35649845	0.76140505	0.54706293	1.1790417	-0.3538285	проезжать
0.8866961	-0.10409277	-0.26002344	-1.6032964	-1.5682602	1.7498846	0.817021	0.5941984	-0.8232862	2.4190433	грязный
-1.0780178	1.0497321	0.17215139	0.49230793	-0.5846551	-0.4578764	0.3685391	-0.69484425	1.9511925	0.3970799	неудовлетворительно
-0.51748925	-0.465347	0.8295585	0.59697235	0.06018502	-1.1328536	-0.55091655	-1.0095794	0.70964134	-0.56525946	сей
-0.55739385	-0.6252321	-1.0847173	0.31022614	-1.3507471	0.5016428	-0.42425305	-0.85726947	-0.015785342	-1.2915998	пора
0.45314503	-0.60173607	-0.7564738	-0.71008617	-0.7766933	-0.18477108	-0.73945373	-0.09284328	-0.3871686	0.44048458	остаток
1.5747874	-0.6213673	-0.7400821	-3.1999197	0.53093797	-0.62040085	0.7659229	-2.5825243	-1.2906438	-0.048285183	песчаный
0.9037068	-0.20641169	-0.954744	-1.5888538	0.7612342	-0.7857791	1.0931103	0.92732	-0.73346394	-1.6501675	смесь
0.9992267	-0.07816169	-0.5058325	-0.93417454	0.7636182	-1.5647863	0.6359594	0.15571831	0.94223017	0.20604022	рассыпать
-0.73696184	0.70417947	0.16074418	0.05620445	1.1174988	0.07741478	0.37705523	0.3602839	-0.07296012	-1.1995841	зимой
-3.1903908	-0.099729784	-0.5930513	-1.3934106	-0.06978267	0.5057498	-1.3615568	-0.44029382	-1.5498561	-0.15146829	середина
0.9924506	-0.7239972	0.0632796	-1.3464174	0.2939569	0.9800919	-2.710539	-0.21341833	1.1916158	0.2633845	апрель
0.9978156	0.03771477	0.4444948	-0.2723828	0.27900335	0.13457124	-0.68155545	-0.86418486	0.48285556	-0.24262904	песок
0.80583006	0.68250895	-1.69968	-0.66844165	-0.0116273705	-0.062311247	-1.4865785	-1.1904731	-0.5334633	0.31638053	ролгод
-0.9911003	-0.34745404	-1.0860947	1.6748831	-0.711219	0.857505	-0.31611598	-0.12247352	-0.515485	1.5668576	шавровый
-0.96520853	-0.93884534	-0.5557369	-1.6174377	-1.9040958	-0.5675446	-0.28792626	0.20558585	0.8747329	1.2706909	кор
-0.5344364	1.5363334	1.4629391	0.4309208	0.54834086	1.0815275	-0.3883567	-0.060225036	-0.5757031	0.06444513	ая
-0.74130684	0.40814477	0.4960003	1.5417112	0.23577291	-0.64252174	-0.94790703	-0.3842862	-1.1175709	0.38824672	плафон
0.16116492	0.64494145	-1.3099478	-0.19591819	-0.5256073	0.74973756	-0.2692293	2.9518447	0.5229936	0.14705501	тсодда
-1.6306528	1.5775275	0.37960663	0.64711416	1.6167812	0.18757534	-0.63123006	-0.48536772	-0.23783919	0.07982593	разместить
-0.27549344	-0.9813208	-0.20644186	-0.70604295	0.016728075	-1.3896701	2.3475325	0.12593563	0.18220085	-0.79421985	щит
-0.1561595	1.2505088	0.8173001	1.5177386	-0.52865404	-1.5953935	1.3179353	0.4828229	1.8839164	0.5319023	исписать
-0.03397503	-0.5364678	-0.058149293	-1.3159829	1.8802204	-0.7253096	-0.55128646	0.6119924	-0.06883682	0.90322745	растрескивание
0.856099	-0.63513464	0.7232075	0.71613365	-0.68952787	0.47098362	0.7475469	-0.7952306	-2.2449985	-0.92786956	отделочный
-0.51778793	-0.4255406	1.3294219	1.438774	-0.7413546	-1.2445666	0.7162295	0.5179658	0.82756263	-0.95334804	материал
0.39193884	0.91268164	-2.8499262	-1.7724944	-0.739799	0.8813638	-0.83351505	1.717913	0.68104327	0.4124697	квартирный
1.5760112	0.01003939	0.5941367	-0.473976	0.7996245	1.642957	0.47098744	-2.6213064	-0.4496471	-0.03105496	недавно
0.8082396	-0.3728208	-1.9531596	-0.10630674	-0.69602394	1.0225493	0.3278314	-0.17813084	0.7307344	0.12074287	число
-0.9008819	-0.2631832	-0.38819146	0.17104605	0.9191732	0.5126615	-0.14237505	-0.6001707	1.109103	-1.0207176	прилегать
-1.772293	-1.0155977	1.6228462	-0.45496207	-0.39296544	-2.4950724	2.7224414	0.48386428	0.7788309	-0.5654979	пустырь
0.76901215	0.8991963	-0.9938262	-1.7817035	0.49173686	-0.008926955	-3.345737	-0.89555645	-0.2595708	0.6859441	находиться
-1.7307801	-0.97865105	0.72167015	0.44115424	-0.08653659	0.565049	-1.0769356	1.0483139	1.9185495	0.13349561	электрический
-0.14983912	-0.37937725	-0.5077401	-0.60177904	0.2932163	0.132843	-0.25610876	-0.087713525	1.4962568	-0.28523478	подстанция
1.0075032	-0.2695156	-1.3126706	-1.2809235	-0.69689405	0.76478076	-0.8211638	-0.05047031	1.1524078	-1.7031231	закрытый
-0.7596093	0.7318062	1.6126324	-0.6692547	1.171955	0.04189379	1.0445088	0.07605872	0.53100467	0.851743	дверной
-1.7477596	-1.7833625	1.1965672	0.29258966	2.2047486	1.0446259	0.41383144	0.8996462	0.6025571	1.2913032	оконный
-2.8187385	1.194652	-1.0925361	0.12525378	0.40896744	-1.2600894	0.9049241	0.058289338	1.5757436	-0.14662793	проём
0.4806704	-0.4917685	0.35333177	0.60256875	0.71495664	1.1148779	-1.1220423	0.52441454	0.506548	1.6153494	забросить
0.9374989	-0.04223412	-0.56281483	0.8905797	-0.56662434	0.6525702	-1.5026453	-0.19930175	-0.98210156	-0.36771387	строение
1.4529152	0.004887252	0.89426154	-0.19112945	0.16363165	-0.9341585	0.21500343	0.08595723	-0.46108192	1.0822259	попытка
-0.65418893	1.8635658	-0.6189665	0.7028123	0.73765016	-1.3528183	-0.45820695	-0.2260183	-0.75968343	-1.6144825	предотвращение
0.05259386	0.2997529	-1.4520801	0.6087843	1.253153	-0.18106577	-0.13046493	-0.60914254	0.9650345	1.5761864	ограничитель
0.9048308	-0.16260773	-2.2079756	0.89555264	-0.12447436	-0.6146878	0.16877477	2.9772942	0.6436123	0.08735442	полусфера
1.7287999	-0.3207215	-0.5928113	0.49008974	0.8475074	-0.4176978	1.1594851	0.22002687	-0.43710998	-0.96748286	сфера
0.926135	1.9332947	0.73814446	0.29674685	-1.2196183	-0.27988902	0.8931268	0.4649967	-0.7385441	1.1017473	осуществляться
-1.5853602	-1.1586698	-0.13759363	0.39594993	0.93739563	-0.39962718	1.5155212	-0.03469382	0.755322	-0.2600909	превратиться
0.5217352	-0.14569151	-0.053510316	0.9320729	-0.82789284	-0.27494836	-0.83733827	-2.7140355	0.96113074	-1.0146463	разъездить
-0.75418955	-0.43979228	-0.46903282	0.9209661	-1.7318103	-1.623155	1.7769213	0.77860534	-0.59829205	0.45785415	разъяснение
-1.3306727	0.52032095	-0.22976257	-0.3006033	-0.5245064	-1.9513235	-0.19166753	-0.9966492	0.30104566	-1.0021206	благоустроенный
1.7030159	-0.30434284	0.29272777	-0.74577534	1.3681278	-0.093758866	-1.7421292	0.8529936	-1.1620996	-2.496719	отстойник
0.6193602	-1.8906715	-0.6078905	-0.7829104	0.75878763	-0.26748863	1.6023841	-0.4501424	-1.749727	-0.9542122	автомобиль
0.5928746	-0.026203642	1.6113118	-1.0919584	-1.0724479	-2.0804605	-0.8954072	2.4436095	0.09387889	0.84678835	неубранный
0.54894024	0.6050419	-1.6414326	1.7570475	0.43759143	0.8130566	-0.6095204	1.2451704	0.56113863	-0.42526078	скользко
-0.6077256	-2.299897	0.6142424	-1.7899735	0.07713088	1.0675066	-0.062475294	-1.4688113	-0.667559	-1.6333332	посыпка
-0.40561756	-0.39869583	-0.47159106	-0.0571372	1.135781	0.13581884	0.9583028	0.8575593	1.7484591	-0.5206421	большой
0.12746687	0.9499676	0.650231	0.5749553	0.7186672	-0.9787121	-0.77304125	-0.249951	0.95384413	0.26874045	проставляться
-0.36844042	-0.5313086	-0.07218185	-0.026587501	0.99061906	-0.08771296	0.16820808	-0.42418104	-0.45364314	-0.20602627	светить
-0.40196672	0.90983903	1.1263018	-0.6052954	1.3017094	2.8010633	0.6322657	-1.4638369	1.3641665	1.3903376	похожий
0.22342429	0.5582732	1.0362631	0.59399813	-1.0049021	-1.4815035	2.3528633	0.16111238	-0.22532204	0.8539827	свастика
-1.0752323	0.048023857	0.5799036	-0.040356506	0.49222952	-0.70828575	-0.36527777	-0.9439907	-0.6455756	1.534593	ещё
0.42860642	-0.35927704	-0.3999572	-0.75050455	1.1814083	-1.4674029	1.1744727	2.078343	-0.31948385	-0.44651607	незаконный
-1.1526632	-1.4811512	0.46976712	-0.9286014	-1.1146389	0.6589669	-0.3689956	-1.6504134	-1.8493546	0.9306651	здание
-0.6055032	-0.5198614	0.6973549	0.08308135	-1.1592591	1.6902416	0.10050823	-0.31062597	0.3646251	-0.81130654	будка
-0.18234287	0.9406058	0.38523856	-0.37209126	-0.7363662	0.61408526	-0.95893496	-0.22825047	0.47449	-1.0203546	мусоропровод
1.5002847	-1.2116303	-0.22224475	-0.13562788	0.7026853	-1.5768503	-0.45567507	0.1608974	-1.6446451	-0.9603352	закраситьсмыть
0.9078573	-1.3713522	-0.32794273	-0.14398593	-0.7883405	1.2075593	-0.12879266	0.26604542	0.6236621	-0.22382152	крайний
2.0218651	0.37452018	0.45049798	0.5466834	-0.48980436	-0.78640366	-0.45901373	0.8025744	0.63810265	0.2515903	левый
1.4663376	-0.82301754	0.8508772	0.50887144	0.49950373	-0.42593402	1.6965221	-0.18946797	-0.31055817	1.1541727	неисправный
-1.0285807	-0.48215172	-0.6285416	0.33715838	0.5087896	-0.7197394	0.7890413	1.5003828	0.7711222	-0.10101035	светильник
-0.58081955	1.594108	1.6821432	-1.5269552	-0.54236525	0.2794906	1.0928435	-0.07065334	-0.1810158	0.51732546	еле
-0.97025174	-0.51582843	0.11551523	0.68652457	1.853831	0.4450886	0.05213876	0.7756118	-1.1503077	0.24639091	тсж
-0.26115978	-0.7653045	-0.16506055	-0.48149458	-0.029515456	-0.0024950707	-1.9803662	-1.0032911	0.5333445	0.2757102	ленинградский
-0.38245496	0.30019912	2.1919923	0.19168687	-0.16545762	-0.55261356	-0.62038773	-1.101915	-0.2631844	-1.5159755	вечер
0.070196934	-0.13738675	0.19788058	-1.2416165	-1.9887216	-0.6817422	-1.6623063	-2.4041047	1.464348	1.0008175	отказываться
2.0207958	1.5119026	1.3417894	0.10067086	1.6837667	2.0228627	0.5866287	0.76756597	-0.5314239	-1.141167	принимать
0.48865005	0.54307437	-0.20489734	-2.007988	-0.25385097	0.8606594	-1.3486035	-1.8945943	-0.11221804	0.5253442	заявка
-0.6229342	1.8321733	-0.41394076	-0.30567062	-0.3374846	-0.69412166	0.17644061	0.76244575	-0.11027369	0.5255191	полгода
-1.3732064	1.264009	1.3404164	-0.62520665	-0.7126492	0.2865502	-1.6154138	0.13428943	-0.42628667	1.0797223	это
-0.46914962	1.0685607	-0.36546406	-0.12173375	-0.21066675	-0.00028120592	0.24071239	-1.8148687	-0.27463046	-0.62880445	ежегодно
-1.3378165	0.39563423	-0.7931872	0.061807774	-1.1812342	1.3054092	0.38312703	0.13854724	0.39641702	0.5094318	содержание
1.1089556	0.91673255	-1.8144739	-1.361988	-0.22222646	0.40440506	0.8731992	-0.30877778	0.6458942	-0.07957887	тратиться
0.008304199	-2.7765684	0.5547506	-1.3534875	-1.1409354	1.2380095	0.92675203	0.101802506	-0.5593843	1.0189488	млн
-0.1177751	-0.42998025	0.17707908	0.1761676	-0.15135379	0.6591388	-0.46203482	-1.0189419	-0.069983296	0.88037467	рубль
0.23058216	-1.9005588	0.021617135	0.6220916	0.5625767	1.0884547	-0.12032209	1.0088135	0.39570016	0.12689392	текущий
-0.063379645	-2.7463477	0.98642576	0.24197565	-1.5706782	0.1895799	-0.7465856	0.3621239	-1.2007394	1.7503501	окружение
-0.70523787	-0.72580636	0.7518176	0.009257972	-0.032022085	0.26873776	-1.227412	0.5065349	-0.5240389	-0.31832087	шланг
0.10953676	1.6236633	-0.6066392	0.9870643	-0.45609498	-0.111035906	1.0274199	0.6926901	1.1708398	0.25349408	сотрудник
0.49576923	0.9750771	0.0140434485	0.5260332	0.8436783	1.5375373	0.2603569	0.7537156	-0.27975276	0.7114401	строитель
-0.9847689	0.76506716	1.1360383	0.57908684	-0.05089056	-0.26745614	-0.22889058	-0.07573257	1.5205524	-0.60025364	перекладывать
0.055574276	1.603155	-0.77177167	-0.2503153	-0.5552423	1.1393182	-0.7184414	0.38100237	1.0077862	0.38205126	подъездный
1.0219915	0.29408205	1.1908377	0.24586797	1.1341377	1.2129021	1.9570254	0.72865385	0.7337067	-0.06398645	доска
-0.40084422	1.3503907	2.2350843	-0.4802906	0.35430843	-1.4027494	2.2381592	-0.06549565	0.5189877	1.3871922	прикрутить
0.49966878	-0.09634944	1.328628	-1.3331832	0.7713472	-1.1091527	-1.7290192	-0.55544215	0.03608976	1.2103552	пассажирский
1.0294068	0.28344455	-1.1759775	0.5797143	0.1904448	1.9171888	-1.2056005	1.4428335	-0.12859811	-1.0618842	иметься
1.7671441	-2.0839584	-1.1680164	-1.1869851	0.47764271	1.5448984	-0.37448293	-0.6220835	-0.10342426	-1.1002862	грунт
0.38814077	-0.5286717	0.80692816	0.12957169	2.1186242	0.31779835	1.0600452	-0.6927782	-0.8771371	0.55066335	выше
0.5763401	0.32479692	-0.430031	-0.85220516	-1.2625897	-1.3605365	0.3827245	-0.06716186	1.3137262	0.7357713	жилец
0.92729527	0.050856456	0.9264257	0.8875547	1.8158082	0.7933508	0.54028076	-0.37563527	-1.5167783	-1.1926757	пытаться
-0.41324046	2.0296319	-1.1764394	0.4714801	-0.93287885	-0.5964478	0.33473605	2.2595894	-1.0845588	2.2906313	подметать
-1.5651473	1.6655487	2.7509165	-1.1318611	-0.18777867	-0.4873562	1.1068833	-0.26361302	0.30251998	1.162364	график
-0.019984609	2.0885842	0.013846723	-0.3236923	0.57910603	-1.2790242	0.6760662	-2.3928182	-1.141153	0.05772742	соблюдаться
-1.3402666	-0.38191593	1.5976003	0.634034	-0.5772678	1.0486412	-0.5832233	0.27264377	2.192138	-1.6617212	водосточный
1.8562438	-1.0830661	0.5570552	0.5881565	0.40032634	0.3137329	0.15970945	-0.24016961	0.94541675	0.35808083	вывескарекламный
-0.9812277	-0.15299459	-0.4608433	-1.0783858	0.12743688	0.7738385	0.51531136	1.0303618	0.5664509	-2.1285584	митрофаньевский
1.1062078	-2.2412083	-0.27041644	1.0195858	-1.5401317	0.09781371	-1.2159714	-0.68557036	-0.980831	0.5989811	широта
0.4494854	0.13586752	1.5607722	2.1563153	0.23112394	2.3775997	1.9702749	0.5393716	-0.37570864	0.40350974	сверху
0.078721486	-0.6403329	1.9843955	-1.1676369	-0.006621255	-0.8218711	0.34263426	-2.6772346	-0.03926782	-0.19359727	арка
-1.1606234	0.38552147	-0.87928	0.884382	-0.94188786	-0.7264861	1.6363893	-2.4526925	-0.14421369	-0.20346414	многоквартирный
0.7417711	1.5719281	-0.47796145	0.7939042	0.8905171	0.69145465	-0.82520336	0.4996417	0.0045443205	0.5015097	пушкин
0.029492367	1.3103359	0.42093688	-0.6209172	-1.7323215	0.018834608	-0.34693378	0.29165035	1.8082045	-1.0253927	конец
-0.61902124	-0.33226803	-1.8090738	-0.77124494	1.883275	0.9703813	-0.42179382	0.6979114	0.19653365	0.06376219	закрываться
0.3085687	0.49422565	-0.90640515	-0.07264254	0.22101761	-0.87818587	-0.44580823	0.10291709	1.0320824	-0.21166061	конденсат
-0.5111436	-1.5062479	-2.149302	-0.8703924	0.06698217	-1.1330737	0.17835549	0.68647695	0.0033190064	0.049025554	обратный
1.0727329	0.8042604	-0.75998354	1.1372956	-0.32867095	-0.56700885	0.5900342	0.11946574	-0.5547645	-1.2080436	проход
-0.8214213	-0.6016553	0.6494474	-0.3475489	0.37687877	0.60928595	-1.9427772	-1.0599256	-0.2826369	-0.48245332	возможный
0.9821025	-1.1518991	0.43490642	-1.6629362	-0.09486157	2.3781514	-0.06267266	0.26993626	1.6321031	-0.46714342	вдоль
1.2250762	-0.61066395	0.10694348	-0.33605167	1.4705391	0.54090923	0.7755575	-0.14203586	0.455502	0.15614156	март
-0.33106846	0.4238655	3.4553032	-0.47845733	-0.7712444	0.9866922	1.522703	0.5548753	-0.09105273	-0.8641886	огромный
-0.6349603	0.6208743	-1.9106096	-0.54323703	-0.2953164	1.1723694	1.082657	-0.89911205	0.91148156	-1.1504037	ехать
-0.6425988	-2.2013514	2.7404485	0.7669216	0.5197611	-1.706208	1.399381	-0.31374338	0.014003971	-1.5304337	деться
-0.58586466	-0.9754059	-1.557343	-1.1058757	1.4343328	0.26273516	-1.8273875	1.317621	-1.586865	-0.7424067	некуда
-2.14007	0.3082928	-1.003469	-1.7504936	-0.06301205	0.23490958	-0.57884353	-0.60584563	-2.4304702	-2.309429	асфальтовый
1.6601423	-0.14199132	0.30516675	-0.84970254	1.1754051	-0.6448028	-0.062251817	2.0234776	-0.015363308	-1.0054595	ремонтироваться
0.29166347	1.1576978	-0.63264596	1.4625373	1.0231438	1.3703974	1.4879472	0.85066855	1.1209418	0.7047203	десяток
-0.044421114	0.99543935	1.0059397	-1.0956395	1.6566123	-0.9682946	1.4908481	-0.9352621	-1.629433	0.49954197	технический
0.41309324	-1.128552	-0.5259733	0.18494359	0.91731423	-0.16847448	-0.61465764	0.58541554	0.18443163	-0.22967759	эт
-0.5170564	-0.89811814	0.31804204	1.4451871	-0.15960152	0.17873731	1.7051835	0.29549292	-0.016545754	-2.2893813	стеклопакет
-0.18729904	-0.001888602	-1.5783274	0.8678576	-0.9298308	-0.8380558	0.2146302	1.7026701	0.16981962	1.5431116	закрепить
-0.5434623	1.6878208	2.2620647	0.56861335	1.3250074	0.44741312	1.3255427	-0.58019334	-0.07171789	0.2812099	образ
1.9943717	-0.5672154	-0.06688849	-1.30115	-0.67019427	-0.13100415	-0.4988918	-0.05959965	-1.0539491	0.9976086	крепёжный
0.12095751	0.8701017	-0.7725296	0.5457368	0.05320472	0.7911302	0.5868726	0.82550097	-1.3705463	-0.72296804	планка
0.32641497	1.2592974	0.19393797	0.6557895	-1.5793092	-2.2289984	1.1618483	-0.1900459	0.8967193	-0.6404546	бытовой
0.38771737	-0.21928127	0.91960657	-0.24559003	0.22337279	-1.6451788	0.8633293	-1.8525931	0.06909646	-1.0085871	куст
0.25429487	-1.0810016	-0.110968255	-0.5661954	-0.82644594	-2.2933884	1.4752606	-0.08152756	-0.0013580619	2.0032673	бумажный
-0.07644273	-1.4829029	0.3524011	0.124075614	0.7219655	-1.5516758	-0.8213688	0.36657628	-0.74473363	0.24538821	кольцо
-0.3072645	-0.6906553	-0.04965404	-0.17475472	2.2191477	0.038284805	0.16472207	0.5221699	-0.9616067	-0.54347813	пандус
-1.3829234	-0.94374835	-2.4606962	-0.86266476	1.6298116	-0.16265835	-0.7165088	1.2201207	-0.017313028	0.38858777	помойка
0.11995948	-0.38161787	2.581969	-1.1241477	-2.3905995	-0.61572313	0.1323391	-1.0135226	0.09948504	-0.77759373	секция
1.3745472	-1.2361437	-0.34008652	-1.5534483	0.7427617	0.9910298	-0.29153988	-0.3857445	-0.4548729	0.5324559	неисправность
0.07624634	-0.56047064	-0.86542886	-0.26152503	-0.54476047	0.079515144	-2.0042675	-0.52415633	0.53003895	-1.8158607	доводчик
-0.22556645	-1.0499645	-0.7832223	-1.7587141	-0.9220745	0.20770575	1.856493	-0.4203058	1.5165007	0.32641956	помочь
0.8593737	-0.34074825	0.0786834	-0.04603304	0.61283654	-0.040803473	-0.7144608	-1.5094274	-0.92505527	-0.8149327	закрыться
-1.1589622	0.19539468	-1.107145	-0.6597873	-0.44161063	-0.44001952	-0.0402731	1.4380294	0.047098313	-0.41872576	сквозняк
0.2817854	0.31078443	1.7229302	-1.9758652	1.780381	-0.35964185	-1.6763201	2.1166973	0.5814445	-1.3257333	тамбур
0.594618	0.35618502	0.86284924	-2.2734144	-0.07770998	0.90373445	1.3044294	-0.8419252	-0.02240293	-1.4266235	собачий
0.93736017	1.1207377	-1.1899656	1.0619397	-0.13096204	-1.4318959	-0.15177861	-0.99727654	-1.5909345	0.65298754	экскремент
0.27107856	1.3564526	-0.31681985	0.9107336	0.089406945	1.8613498	0.68387735	0.68210083	1.5775366	0.090301536	выполнить
-0.46864128	0.028618254	0.61720425	-0.60704905	2.659622	-0.656504	-0.24802054	0.53497404	-1.016691	0.0101809045	самоклеящийся
0.5650141	-0.7658263	-1.1683657	2.8804898	0.6916717	0.37087712	0.60964143	-0.12358789	-0.89433706	-0.2717993	указать
0.743966	0.22639215	-0.8249976	1.0487006	1.1463577	0.7342824	-1.2633764	1.0907696	-0.027249994	-0.30393037	вложение
1.7529873	-0.25551248	0.51709145	-0.3682512	0.42349833	0.28085655	1.0943358	0.7516685	0.29088515	-1.3459994	минута
1.3586711	1.1668557	0.19545972	0.39410752	0.25620803	-1.260237	0.8266407	-0.36775452	1.9840773	-0.95767933	назад
-1.4826094	-3.259657	0.9327	1.3688766	-0.093684286	1.4473438	0.09131447	-0.119134784	-1.6921028	-1.6755054	угол
-0.5855846	0.83975106	-1.1208407	1.5236353	-0.25488114	-0.97789806	0.9111862	-0.2622664	-0.9029155	-0.97606725	заранее
1.8953122	-0.7260119	2.015713	-0.03854953	0.16391873	1.10914	-0.34611568	1.2135577	-0.37218383	-0.28803185	благодарный
0.34915563	1.8270419	0.12515461	-1.915537	0.9441412	-1.1965443	0.58048147	0.9489937	-1.4343438	-0.80968726	качели
0.22937235	-0.64518994	0.6555329	-0.6649016	-2.79294	1.6743358	-0.03602967	1.8559595	0.12201393	-0.2952057	площадкенеобходить
0.39064535	-0.91840047	-1.1867285	-0.114960946	-0.06369407	1.467089	0.5059275	-0.6520342	0.36706588	0.511261	сооружение
1.227689	0.86105657	0.020636337	-1.268668	0.45972013	1.1518651	0.33501983	0.21490648	-2.288721	2.2502837	павильон
-1.7704885	1.4905803	0.5744143	0.083270736	0.28027895	-0.5320837	1.700274	0.40810493	0.1943277	1.3744845	вид
-1.0400854	0.10428688	0.18674512	0.6649813	0.13908489	0.22438337	0.43230182	-0.5597345	-0.33897778	-0.5458863	параднойгрязь
-2.5061154	-0.7134648	1.6413889	-0.36930898	0.0036495526	-0.47651818	0.08438707	-0.67721146	1.4659462	0.3988064	куча
-0.8475117	-0.4961347	-0.8015957	0.9674528	-0.8002982	0.033973776	-0.06434178	-0.11522831	0.5810175	-1.2866437	очистка
-0.86275727	-1.3597515	-0.85353386	-0.0780735	-1.1524433	2.2019374	2.9605167	-1.1620759	0.3461328	-0.3730085	остановочный
0.6691894	-1.2571112	-0.581493	-0.8012952	-0.4725633	0.4507803	1.4446565	0.5098937	2.0465274	0.5849111	грузовой
-0.17347927	0.56698203	0.2367295	0.25211635	-1.5269392	0.60879546	-0.5412128	0.3860959	0.011675294	0.2551448	разрисовать
0.035637956	-2.9793606	-1.5345575	0.79642135	0.19398159	-1.4104056	0.25169876	-1.1966376	0.31932378	-0.21155761	плохо
0.18326896	1.1022246	-0.63682	-0.1796504	-0.90217716	-0.06869654	-1.0429156	0.69981223	-2.1213067	-0.64667726	край
-2.2708302	0.32350516	-1.2207054	-1.741195	0.7913222	1.4953625	1.160072	-0.051746983	2.1450427	-0.052796416	расположить
0.059359655	-1.1379431	-1.2737434	1.5759231	-0.24277893	0.14240861	2.602804	-0.64076585	1.7275525	0.41193575	нарушение
0.21377544	-1.7222325	1.6687882	1.3523645	-0.7276538	-0.34245592	1.8124932	-1.3558117	0.70826447	-0.85047495	распоряжение
-0.70167464	-0.4173528	-0.5587763	-0.4844056	0.7686163	-1.5329134	-0.25915673	1.3800174	-0.7228635	-0.024246655	комитет
-1.0518183	0.10677401	1.571931	1.1548173	-1.9806024	-0.3097624	-1.084273	-0.7545139	1.290567	-0.8037904	ноябрь
1.0406587	-0.9909727	0.16258691	0.27288827	-0.9164962	0.5946665	-0.19985434	-0.6773844	0.4869712	-1.2237471	утверждение
-0.23105378	0.056528535	-0.22530927	-0.302398	0.34364957	-2.8400013	-0.76289284	0.120822825	1.5462888	0.34637326	порядок
0.69543195	0.10545322	0.09899009	0.2739854	1.4077018	-0.45277947	-1.0432438	-2.3608906	0.0126346825	1.1600627	накопление
-1.5739475	-1.2275337	-0.15426518	-0.088623896	-2.3990235	-2.2227356	0.122785285	-0.119728714	-3.3098586	0.72302604	твёрдый
-1.088576	-1.7590983	0.007946665	1.0356845	0.6560927	1.4036887	-1.7672985	-0.42525882	-0.42703125	-0.805912	коммунальный
-0.23410551	0.8213592	1.7779062	-1.0200882	-1.0892544	-1.3726424	-0.5164202	-0.44823596	0.39839897	-0.3885879	отход
0.11327937	1.5872728	1.3622516	-0.32782525	-0.16869201	-0.452182	-0.12077267	0.44330943	-0.61802626	0.3192628	раздельный
0.37441903	-1.088359	-0.78028643	0.5088913	0.5171936	-0.1572041	1.4751201	-0.020991016	0.22290567	-0.32877243	цель
-0.21959898	0.44056138	0.54728	1.4489733	-0.07665605	-0.5889409	0.15270233	1.4517767	0.4532753	-0.5275061	обеспечение
-1.2261417	0.26357934	0.25707775	0.71225876	0.03045225	0.52050596	-0.5726937	-0.35733402	-0.21449204	0.16824237	запретить
2.322968	-0.9142485	-0.9726358	-0.25844148	0.8063906	-1.349746	0.713188	-0.7731792	-0.9947159	0.7778512	выставлять
-1.5517628	-1.5087827	-1.053305	0.45192152	0.26507837	-0.67211115	0.9694553	-0.21048556	-0.1398938	0.0053855497	час
